what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767170270678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170275407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170296013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170305818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170350576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170355285
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170357374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170362932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170377340
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767170377470
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767170377558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170557928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170768576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170771940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170773023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767170774666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171054926
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171076316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171084866
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767171423019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171425126
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767171431320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171431414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767171431414
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767171439783
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767171439845
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767171455128
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767171517746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171518057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171521104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767171521117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767172742982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767172750091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180385101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180385374
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180387558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180387638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180389373
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767180389820
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1767180390178
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1767180390184
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1767180390186
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1767180390188
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1767180390190
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1767180390191
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1767180390194
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1767180390194
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1767180390195
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1767180390201
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1767180390239
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1767180390239
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1767180390251
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1767180390256
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1767180390257
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1767180390263
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1767180390263
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1767180390263
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1767180390263
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1767180390263
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1767180390263
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1767180390263
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1767180390263
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1767180390271
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1767180390271
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1767180390274
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1767180390274
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1767180390274
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1767180390274
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1767242852141
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1767242852141
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1767242852143
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1767242852143
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1767242852143
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1767242852143
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1767242852143
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1767242852143
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1767242852143
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1767242852143
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1767242852143
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1767242852143
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1767242852143
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1767242852143
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1767242852143
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1767242852150
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1767242852150
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1767242852150
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1767242852150
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1767242852150
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1767242852150
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1767242852150
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1767242852150
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1767242852150
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1767242852150
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1767242852150
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1767242852150
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1767242852157
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1767242852159
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1767242852159
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1767242852159
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1767242852159
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1767242852159
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1767242852159
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1767242852159
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1767242852159
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1767242852159
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1767242852159
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1767242852159
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1767242852159
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1767242852159
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1767242852159
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1767242852159
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1767242852164
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1767242852165
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1767242852166
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1767242852167
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1767242852167
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1767242852167
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1767242852167
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1767242852167
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1767242852167
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1767242852167
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1767242852170
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1767242852170
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1767242852170
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1767242852170
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1767242852170
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1767242852170
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1767242852170
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1767242852170
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1767242852170
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1767242852170
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1767242852170
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1767242852170
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1767242852170
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1767242852170
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1767242852170
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1767242852170
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1767242852170
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1767242852170
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1767242852170
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1767242852170
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1767242852170
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1767242852170
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1767242852170
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1767242852170
os,sysinfo,,,"win32",1767242852180
arch,sysinfo,,,"x86_64",1767242852180
ws,sysinfo,,,"win32",1767242852180
locale,sysinfo,,,"en_IN",1767242852180
processors,sysinfo,,,"8",1767242852180
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1767242852180
java.runtime.version,sysinfo,,,"1.8.0_202-b08",1767242852180
java.specification.name,sysinfo,,,"Java Platform API Specification",1767242852180
java.specification.vendor,sysinfo,,,"Oracle Corporation",1767242852180
java.specification.version,sysinfo,,,"1.8",1767242852180
java.vendor,sysinfo,,,"Oracle Corporation",1767242852180
java.version,sysinfo,,,"1.8.0_202",1767242852180
java.vm.info,sysinfo,,,"mixed mode",1767242852180
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1767242852180
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1767242852180
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1767242852180
java.vm.specification.version,sysinfo,,,"1.8",1767242852180
java.vm.vendor,sysinfo,,,"Oracle Corporation",1767242852180
java.vm.version,sysinfo,,,"25.202-b08",1767242852180
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767242852860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242862024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242877595
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1767242880426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242884910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242897373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242909680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242927480
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767242927569
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767242927648
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1767242928090
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767242931491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242935738
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1767242956283
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1767242956338
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1767242956412
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242962486
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767242963782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767242989809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767243182097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767243190029
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1767243190077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767243197995
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1767243214005
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1767243216424
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1767243216440
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1767243267396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767243279037
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767243299120
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767243305535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767243311076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767243318017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767243321341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767243324541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767243686357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767243688657
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1767243746477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767243924707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767244176323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767244179633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767244179644
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1767244179687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767244521408
